Total Length of Bwd Packet,Flow Bytes/s,Total TCP Flow Time,Total Fwd Packet,Fwd IAT Std,Bwd Packet Length Std,Flow Duration,Average Packet Size
0.0,285714.28571428574,237135554,1,0.0,0.0,28,4.0
0.0,0.1584156423882516,628055037,2,0.0,0.0,101000127,4.0
0.0,0.1344355445966687,928143059,2,0.0,0.0,119016143,4.0
0.0,0.1600010208065127,900012122,2,0.0,0.0,99999362,4.0
0.0,24.74709824203568,102678705,14,14348540.88339098,0.0,102678705,149.47058823529412
0.0,24.757852901562877,102634102,14,14337844.279969418,0.0,102634102,149.47058823529412
0.0,98765.43209876542,1019232620,1,0.0,0.0,81,4.0
0.0,24.766559339711247,102598022,14,14339001.844832148,0.0,102598022,149.47058823529412
0.0,0.158415571807145,1122053983,2,0.0,0.0,101000172,4.0
0.0,24.76736320822524,102594692,14,14337682.02211866,0.0,102594692,149.47058823529412
0.0,24.75490766044368,102646313,14,14348793.182996005,0.0,102646313,149.47058823529412
0.0,23.27669548448177,102677805,14,14359112.57274767,0.0,102677805,140.58823529411765
0.0,24.75412389237351,102649563,14,14348581.864994485,0.0,102649563,149.47058823529412
0.0,173913.04347826086,1018232444,1,0.0,0.0,46,4.0
0.0,0.1600012832102913,700014904,2,0.0,0.0,99999198,4.0
0.0,24.509568218090827,103673797,15,13908668.259413367,0.0,103673797,141.16666666666666
0.0,137931.0344827586,1023409177,1,0.0,0.0,58,4.0
0.0,24.744177004242065,102690827,14,14359174.083020894,0.0,102690827,149.47058823529412
0.0,363636.3636363637,758387858,1,0.0,0.0,22,4.0
0.0,571428.5714285715,237115418,1,0.0,0.0,14,4.0
0.0,0.1523676296456402,696103355,2,0.0,0.0,105009181,4.0
0.0,571428.5714285715,647238705,1,0.0,0.0,14,4.0
0.0,22.62255137720003,102464128,14,14301748.057158548,0.0,102464128,136.35294117647058
0.0,24.747272979074967,102677980,14,14348963.508689083,0.0,102677980,149.47058823529412
0.0,0.1600014480131045,700004440,2,0.0,0.0,99999095,4.0
0.0,24.75170151875408,102659609,14,14349254.990089154,0.0,102659609,149.47058823529412
0.0,24.043297920296364,105684337,16,13475356.713176563,0.0,105684337,133.73684210526315
0.0,87912.08791208791,321196537,1,0.0,0.0,91,4.0
0.0,0.1600010288066152,1100023704,2,0.0,0.0,99999357,4.0
0.0,0.160001265610011,1100008458,2,0.0,0.0,99999209,4.0
0.0,0.1600013040106277,1100012167,2,0.0,0.0,99999185,4.0
0.0,35.81954956455227,26019311,7,10232241.32809846,0.0,26019311,93.2
0.0,24.772186549363685,102574716,14,14337131.601184908,0.0,102574716,149.47058823529412
0.0,24.04550943392584,105674617,16,13485232.214734266,0.0,105674617,133.73684210526315
0.0,24.509364906796847,103674657,15,13908510.357406856,0.0,103674657,141.16666666666666
0.0,24.031101408930898,105737975,16,13485371.864274926,0.0,105737975,133.73684210526315
0.0,24.063978020468188,105593514,16,13464394.452080626,0.0,105593514,133.73684210526315
0.0,0.1600012048090722,1100013906,2,0.0,0.0,99999247,4.0
0.0,24.739341199424796,102710900,14,14360247.856347503,0.0,102710900,149.47058823529412
483.0,1309.3469769488916,545310,5,270605.16479734826,241.5,545310,79.33333333333333
0.0,0.1467765161683873,497117182,2,0.0,0.0,109009264,4.0
0.0,24.753991018461026,102650114,14,14349133.130959118,0.0,102650114,149.47058823529412
0.0,0.1600014208126168,700005377,2,0.0,0.0,99999112,4.0
0.0,24.762086873060333,102616553,14,14349291.905128302,0.0,102616553,149.47058823529412
483.0,1336.8708608961529,534083,5,262837.32315683406,241.5,534083,79.33333333333333
483.0,1362.3510286322685,524094,5,253731.91805065965,241.5,524094,79.33333333333333
0.0,24.04778007143904,105664639,16,13485082.266675076,0.0,105664639,133.73684210526315
0.0,23.27673379624751,102677636,14,14359376.676406495,0.0,102677636,140.58823529411765
0.0,24.5051519212854,103692481,15,13918757.50582831,0.0,103692481,141.16666666666666
483.0,99.86207184721368,25655386,13,3794337.58501811,278.86018001858923,25655386,160.125
0.0,0.1600010992075515,306029134,2,0.0,0.0,99999313,4.0
0.0,24.038202976599305,105706737,16,13484556.143450253,0.0,105706737,133.73684210526315
483.0,1362.9413572528906,523867,5,253257.63367550576,241.5,523867,79.33333333333333
0.0,0.152367326388621,698114048,2,0.0,0.0,105009390,4.0
0.0,0.1481448944473182,278101545,2,0.0,0.0,108002372,4.0
483.0,12.888173205918385,1261135843,3,26930928.97234725,278.86018001858923,38096943,81.83333333333333
0.0,24.76465247298299,102605922,14,14338394.83440512,0.0,102605922,149.47058823529412
0.0,30.72084813502584,75453646,14,8137807.31477933,0.0,75453646,136.35294117647058
0.0,24.528126057540145,103595358,15,13898639.83590081,0.0,103595358,141.16666666666666
0.0,24.03117527200576,105737650,16,13485789.35298672,0.0,105737650,133.73684210526315
0.0,24.515065993814773,103650547,15,13908520.440173142,0.0,103650547,141.16666666666666
0.0,266666.6666666667,381174021,1,0.0,0.0,30,4.0
0.0,0.1600006496026373,706028040,2,0.0,0.0,99999594,4.0
483.0,283.4375686239471,7409039,12,978446.4397479302,278.86018001858923,7409039,140.0
0.0,0.1355775232193032,772182516,2,0.0,0.0,118013662,4.0
0.0,24.7364836801268,102722765,14,14359568.766686011,0.0,102722765,149.47058823529412
0.0,24.768131156582733,102591511,14,14337778.757075597,0.0,102591511,149.47058823529412
0.0,444.2960465729965,2599618,8,390098.4688750606,0.0,2599618,115.5
0.0,0.1584183856893226,510022266,2,0.0,0.0,100998378,4.0
483.0,54.744564667674766,51311030,15,5733881.8089243295,241.5,51311030,147.8421052631579
483.0,1363.172947317375,523778,5,253310.94984162584,241.5,523778,79.33333333333333
0.0,0.1600013808119164,306019945,2,0.0,0.0,99999137,4.0
0.0,24.034839905075906,105721528,16,13485300.56018685,0.0,105721528,133.73684210526315
0.0,0.1584156753261229,1122039285,2,0.0,0.0,101000106,4.0
0.0,0.1523774607602801,916030784,2,0.0,0.0,105002406,4.0
0.0,96385.5421686747,933290139,1,0.0,0.0,83,4.0
0.0,24.032976989829056,105729723,16,13486312.573552592,0.0,105729723,133.73684210526315
0.0,24.0474842134323,105665939,16,13475773.978342429,0.0,105665939,133.73684210526315
0.0,24.7637392119611,102609706,14,14339021.32573424,0.0,102609706,149.47058823529412
0.0,0.1584201816697295,1039054977,2,0.0,0.0,100997233,4.0
0.0,0.1600015392148072,700003682,2,0.0,0.0,99999038,4.0
0.0,0.1600005632019824,426068065,2,0.0,0.0,99999648,4.0
0.0,24.742943842622022,102695945,14,14359751.068020243,0.0,102695945,149.47058823529412
0.0,0.1599991616043932,224052398,2,0.0,0.0,100000524,4.0
0.0,0.1355775013915547,773188438,2,0.0,0.0,118013681,4.0
0.0,13.99882210747874,17072865,4,9855841.946749551,0.0,17072865,34.142857142857146
0.0,24.037507593312423,105709795,16,13485129.688888729,0.0,105709795,133.73684210526315
0.0,24.065745685133027,105585758,16,13464453.567190943,0.0,105585758,133.73684210526315
0.0,216216.2162162162,699289591,1,0.0,0.0,37,4.0
0.0,24.76464909398614,102605936,14,14338333.777255151,0.0,102605936,149.47058823529412
0.0,24.774501821428004,102565130,14,14337356.98930657,0.0,102565130,149.47058823529412
0.0,109589.0410958904,821300315,1,0.0,0.0,73,4.0
0.0,24.05924812832826,105614273,16,13465923.483355394,0.0,105614273,133.73684210526315
0.0,22.61246201543965,105693931,16,13484719.330471974,0.0,105693931,125.78947368421052
0.0,0.1600007552035645,900021237,2,0.0,0.0,99999528,4.0
0.0,24.04955104759977,105656858,16,13484218.699554794,0.0,105656858,133.73684210526315
0.0,24.757015157460607,102637575,14,14337949.125338424,0.0,102637575,149.47058823529412
0.0,24.74325657889452,102694647,14,14359246.256775305,0.0,102694647,149.47058823529412
0.0,0.158420189512528,1039058819,2,0.0,0.0,100997228,4.0
0.0,24.059344033773147,105613852,16,13475300.370206174,0.0,105613852,133.73684210526315
0.0,24.054556073972314,105634874,16,13474328.098197335,0.0,105634874,133.73684210526315
0.0,0.1600013872120271,1100006631,2,0.0,0.0,99999133,4.0
483.0,5.187004177598375,1259106408,3,66919923.91954767,278.86018001858923,94659650,81.83333333333333
0.0,148148.14814814815,237134066,1,0.0,0.0,54,4.0
0.0,97560.97560975607,172096830,1,0.0,0.0,82,4.0
0.0,0.1584199244263691,1039071954,2,0.0,0.0,100997397,4.0
0.0,4.589644935274004,52073745,4,30064018.776233517,0.0,52073745,34.142857142857146
0.0,160000.0,1104394509,1,0.0,0.0,50,4.0
0.0,24.04119508449619,105693581,16,13484584.811666245,0.0,105693581,133.73684210526315
0.0,24.516034803738723,103646451,15,13899321.04641758,0.0,103646451,141.16666666666666
0.0,500000.0,1017226766,1,0.0,0.0,16,4.0
483.0,1366.4444121226968,522524,5,252432.80154660303,241.5,522524,79.33333333333333
0.0,126984.12698412698,591281452,1,0.0,0.0,63,4.0
0.0,0.1599987696094617,506011088,2,0.0,0.0,100000769,4.0
0.0,274346.79334916867,842,3,173.9482681718907,0.0,842,46.2
0.0,4.774287183442037,50059829,4,28900840.13860905,0.0,50059829,34.142857142857146
0.0,0.1481448354650217,278105960,2,0.0,0.0,108002415,4.0
0.0,100000.0,322197210,1,0.0,0.0,80,4.0
0.0,0.1600002368003504,300015754,2,0.0,0.0,99999852,4.0
0.0,0.1523773432147373,916034091,2,0.0,0.0,105002487,4.0
0.0,24.75956909112445,102626988,14,14339369.60461282,0.0,102626988,149.47058823529412
0.0,0.1584182241315094,522042615,2,0.0,0.0,100998481,4.0
0.0,0.1584154165289319,628060639,2,0.0,0.0,101000271,4.0
0.0,24.047785305915465,105664616,16,13475462.380769989,0.0,105664616,133.73684210526315
0.0,0.1523673191336832,698116637,2,0.0,0.0,105009395,4.0
0.0,108108.1081081081,170085567,1,0.0,0.0,74,4.0
0.0,77669.90291262136,821306565,1,0.0,0.0,103,4.0
0.0,24.05384608219361,105637992,16,13464950.361756826,0.0,105637992,133.73684210526315
0.0,0.15841582903637,1122017035,2,0.0,0.0,101000008,4.0
483.0,1333.0122155447148,535629,5,263795.6889114187,241.5,535629,79.33333333333333
0.0,24.74791241716717,102675327,14,14359523.295286303,0.0,102675327,149.47058823529412
483.0,8.90479169017172,1277150700,3,38982683.0026226,278.86018001858923,55138853,81.83333333333333
0.0,89887.6404494382,1101377549,1,0.0,0.0,89,4.0
0.0,31.14416417279347,74428069,14,7948020.868527472,0.0,74428069,136.35294117647058
0.0,24.05209724017755,105645673,16,13475551.511836434,0.0,105645673,133.73684210526315
0.0,24.49613069107007,103730668,15,13919842.308454398,0.0,103730668,141.16666666666666
0.0,0.1467769160678314,480085133,2,0.0,0.0,109008967,4.0
0.0,24.750465678404566,102664735,14,14349134.773339724,0.0,102664735,149.47058823529412
0.0,24.06049928745982,105608781,16,13465442.659519829,0.0,105608781,133.73684210526315
0.0,23.26899035607445,102711805,14,14359771.385775104,0.0,102711805,140.58823529411765
0.0,23.777923955819347,97485382,16,11592435.149666548,0.0,97485382,122.0
0.0,195121.95121951215,518203893,1,0.0,0.0,41,4.0
0.0,0.1584199165835969,1039074689,2,0.0,0.0,100997402,4.0
0.0,24.49513299252162,103734893,15,13919751.232957454,0.0,103734893,141.16666666666666
0.0,131147.54098360657,309175393,1,0.0,0.0,61,4.0
0.0,0.1467769174142978,480083545,2,0.0,0.0,109008966,4.0
483.0,1369.855129186548,521223,5,251195.55154019612,241.5,521223,79.33333333333333
0.0,0.1600014672134543,700001945,2,0.0,0.0,99999083,4.0
0.0,24.066507666072997,105582415,16,13464992.403892934,0.0,105582415,133.73684210526315
0.0,24.7409806273156,102704094,14,14359208.38875057,0.0,102704094,149.47058823529412
0.0,0.1523771560129511,916044232,2,0.0,0.0,105002616,4.0
0.0,0.1599969296589198,1239073377,2,0.0,0.0,100001919,4.0
0.0,22.61111019131932,105700250,16,13485099.444744136,0.0,105700250,125.78947368421052
0.0,24.766405572610847,102598659,14,14338139.516891465,0.0,102598659,149.47058823529412
0.0,24.77030175540334,102582521,14,14337855.64792896,0.0,102582521,149.47058823529412
0.0,24.75704362004994,102637457,14,14337754.435328014,0.0,102637457,149.47058823529412
0.0,24.767484396533565,102594190,14,14337842.966819262,0.0,102594190,149.47058823529412
483.0,6.3629675392887,1277192010,3,54548795.91916126,278.86018001858923,77165253,81.83333333333333
0.0,94117.64705882352,228122582,1,0.0,0.0,85,4.0
483.0,96.16934814111067,26640505,14,2688879.482885499,278.86018001858923,26640505,150.7058823529412
0.0,46511.62790697674,309181445,1,0.0,0.0,172,4.0
0.0,0.1568649811929671,321044972,2,0.0,0.0,101998546,4.0
0.0,160000.0,791263455,1,0.0,0.0,50,4.0
0.0,2.2864435144080884,108028035,6,47739872.5590796,0.0,108028035,24.7
0.0,24.75001848215666,102666590,14,14359952.997009194,0.0,102666590,149.47058823529412
0.0,14.004140655244951,17066381,4,9852689.036015008,0.0,17066381,34.142857142857146
0.0,24.75993846244212,102625457,14,14339216.217017723,0.0,102625457,149.47058823529412
0.0,24.76193702235456,102617174,14,14339423.377122903,0.0,102617174,149.47058823529412
0.0,24.05296104208824,105641879,16,13474925.990940064,0.0,105641879,133.73684210526315
0.0,82474.22680412371,527145946,1,0.0,0.0,97,4.0
0.0,24.065714915154437,105585893,16,13464968.029834663,0.0,105585893,133.73684210526315
0.0,24.75164485930837,102659844,14,14349244.618592754,0.0,102659844,149.47058823529412
0.0,0.1355775278146195,771180932,2,0.0,0.0,118013658,4.0
0.0,24.52895003988633,103591878,15,13898105.241951656,0.0,103591878,141.16666666666666
0.0,23.067586087241978,103608587,15,13909155.199076004,0.0,103608587,132.77777777777777
0.0,24.513138535785377,103658697,15,13908930.61300912,0.0,103658697,141.16666666666666
0.0,24.524536934324207,103610519,15,13899122.628353836,0.0,103610519,141.16666666666666
0.0,24.51125015739145,103666683,15,13919474.028509231,0.0,103666683,141.16666666666666
0.0,24.75000377678629,102666651,14,14360076.999764048,0.0,102666651,149.47058823529412
0.0,24.03569269149502,105717777,16,13485068.775666596,0.0,105717777,133.73684210526315
0.0,24.751915621469703,102658721,14,14359360.977615183,0.0,102658721,149.47058823529412
0.0,0.1599986480114243,506046821,2,0.0,0.0,100000845,4.0
0.0,24.751914657034757,102658725,14,14359146.487898318,0.0,102658725,149.47058823529412
0.0,60606.0606060606,1076329810,1,0.0,0.0,132,4.0
0.0,0.1523777147173187,916012325,2,0.0,0.0,105002231,4.0
0.0,24.772199107569097,102574664,14,14337689.53986196,0.0,102574664,149.47058823529412
0.0,24.513136880430224,103658704,15,13908488.505675549,0.0,103658704,141.16666666666666
0.0,2.469766335407007,100009461,5,49998259.497226246,0.0,100009461,27.444444444444443
0.0,0.1584157208117771,1122021345,2,0.0,0.0,101000077,4.0
483.0,8.903585466613976,1277172975,3,38980177.01619007,278.86018001858923,55146323,81.83333333333333
0.0,24.055778050201653,105629508,16,13466025.48521669,0.0,105629508,133.73684210526315
0.0,24.52190464731204,103621641,15,13899276.75648956,0.0,103621641,141.16666666666666
0.0,0.1584156314089642,1122056356,2,0.0,0.0,101000134,4.0
0.0,24.747105713499963,102678674,14,14349068.39955505,0.0,102678674,149.47058823529412
0.0,24.74833302299709,102673582,14,14348745.858971132,0.0,102673582,149.47058823529412
0.0,0.1523677021953453,713134976,2,0.0,0.0,105009131,4.0
0.0,24.737421663614487,102718870,14,14359467.927215232,0.0,102718870,149.47058823529412
0.0,24.75023327898444,102665699,14,14349565.195114654,0.0,102665699,149.47058823529412
0.0,0.1599987232101887,224072142,2,0.0,0.0,100000798,4.0
0.0,119402.98507462686,882363501,1,0.0,0.0,67,4.0
0.0,24.51104965546059,103667531,15,13908916.70504491,0.0,103667531,141.16666666666666
483.0,51.67520092390623,54358763,17,5512873.086170111,241.5,54358763,133.76190476190476
0.0,24.032902433765024,105730051,16,13486367.523768486,0.0,105730051,133.73684210526315
0.0,24.745611269429894,102684875,14,14359541.17967045,0.0,102684875,149.47058823529412
0.0,0.160000691202986,900027946,2,0.0,0.0,99999568,4.0
0.0,24.7404027318896,102706493,14,14359814.368157838,0.0,102706493,149.47058823529412
0.0,0.1599987104103941,506028828,2,0.0,0.0,100000806,4.0
0.0,37.65336619713071,61561561,14,6178882.508210828,0.0,61561561,144.875
0.0,18.624783924029742,50040849,7,20037864.272589408,0.0,50040849,93.2
483.0,1317.287273787275,542023,5,268396.8651473349,241.5,542023,79.33333333333333
0.0,0.1600012688100616,1100009343,2,0.0,0.0,99999207,4.0
0.0,23.04486142208817,103710756,15,13919267.967890011,0.0,103710756,132.77777777777777
0.0,24.74903952834584,102670651,14,14349175.23951545,0.0,102670651,149.47058823529412
483.0,6.363187300042347,1277169875,3,54547720.40974708,278.86018001858923,77162588,81.83333333333333
0.0,0.1523672552902601,698119394,2,0.0,0.0,105009439,4.0
0.0,24.055728175838222,105629727,16,13475265.899406264,0.0,105629727,133.73684210526315
0.0,24.748622755214207,102672380,14,14348986.191445656,0.0,102672380,149.47058823529412
0.0,35.41761733098,65447655,14,6541499.161566504,0.0,65447655,136.35294117647058
0.0,24.76989851194518,102584191,14,14338502.918659046,0.0,102584191,149.47058823529412
0.0,24.51122580379795,103666786,15,13908725.12497736,0.0,103666786,141.16666666666666
0.0,0.1523774143225131,916031542,2,0.0,0.0,105002438,4.0
0.0,119402.98507462686,646231539,1,0.0,0.0,67,4.0
0.0,0.1344358315048169,926106309,2,0.0,0.0,119015889,4.0
0.0,24.52481813631245,103609331,15,13909339.07298381,0.0,103609331,141.16666666666666
0.0,24.05825585939011,105618629,16,13475243.570513498,0.0,105618629,133.73684210526315
0.0,0.1600004112010568,900050007,2,0.0,0.0,99999743,4.0
0.0,24.75609498273552,102641390,14,14338862.60741395,0.0,102641390,149.47058823529412
0.0,24.069373903202397,105569842,16,13464000.676243588,0.0,105569842,133.73684210526315
0.0,0.1600000272000046,300041134,2,0.0,0.0,99999983,4.0
0.0,24.767616449685875,102593643,14,14337734.902296172,0.0,102593643,149.47058823529412
0.0,24.060192864460745,105610126,16,13465604.499474391,0.0,105610126,133.73684210526315
0.0,24.50962377467073,103673562,15,13908513.935621168,0.0,103673562,141.16666666666666
0.0,24.7433310296036,102694338,14,14358852.88201174,0.0,102694338,149.47058823529412
0.0,24.758694803456887,102630612,14,14338277.67869646,0.0,102630612,149.47058823529412
0.0,24.739697442165504,102709421,14,14360577.31320527,0.0,102709421,149.47058823529412
0.0,24.05579649693641,105629427,16,13466254.698080124,0.0,105629427,133.73684210526315
0.0,24.50963181266485,103673528,15,13908552.860913038,0.0,103673528,141.16666666666666
0.0,24.04753837766145,105665701,16,13475642.237835426,0.0,105665701,133.73684210526315
0.0,266666.6666666667,917453197,1,0.0,0.0,30,4.0
483.0,4.237202532956525,1261132692,3,81930319.49543148,278.86018001858923,115878341,81.83333333333333
0.0,24.73384157403092,102733738,14,14359572.004315052,0.0,102733738,149.47058823529412
0.0,0.152367436663761,697113448,2,0.0,0.0,105009314,4.0
0.0,24.739399006880102,102710660,14,14360451.964303588,0.0,102710660,149.47058823529412
0.0,24.50562812592625,103690466,15,13918718.315177722,0.0,103690466,141.16666666666666
0.0,24.51327427566868,103658123,15,13908505.959823592,0.0,103658123,141.16666666666666
0.0,177777.77777777778,228120597,1,0.0,0.0,45,4.0
